1,1037.7,1037.7
2,1046.3,1039.8
3,1038.4,1039.6
4,1067.8,1044.3
5,1098.7,1052
6,1064.9,1053.7
7,1070.1,1055.5
8,1037,1053.6
9,1035.5,1052
10,1070.9,1053.6
11,1102.6,1057.3
12,1041.6,1056.2
13,1040.6,1055.2
14,1046.6,1054.6
15,1038.5,1053.7
16,1040,1052.9
17,1047.3,1052.6
18,1031.9,1051.6
19,1040.3,1051.1
20,1040.2,1050.6
21,1034.6,1049.9
22,1032.1,1049.1
23,1076.9,1050.2
24,1041.5,1049.9
25,1064.3,1050.4
26,1102.7,1052.3
27,1044.2,1052
28,1036.8,1051.5
29,1031.8,1050.9
30,1039.6,1050.5
31,1040.7,1050.2
32,1045.7,1050.1
33,1040.7,1049.8
34,1038.1,1049.5
35,1035.8,1049.1
36,1039.7,1048.9
37,1038.5,1048.6
38,1042,1048.5
39,1041.1,1048.3
40,1036.3,1048
41,1052,1048.1
42,1076,1048.7
43,1036,1048.4
44,1041.2,1048.3
45,1024.4,1047.8
46,1044.2,1047.7
47,1048,1047.7
48,1041.9,1047.6
49,1037,1047.4
50,1045.8,1047.3
51,1041.6,1047.2
52,1040.3,1047.1
53,1037.4,1046.9
54,1033.5,1046.7
55,1041.7,1046.6
56,1043.2,1046.5
57,1040.1,1046.4
58,1093.8,1047.2
59,1037.8,1047.1
60,1050.3,1047.1
61,1038.9,1047
62,1037.9,1046.8
63,1051.4,1046.9
64,1033.2,1046.7
65,1037.8,1046.6
66,1032.2,1046.4
67,1040.9,1046.3
68,1036.8,1046.2
69,1039.3,1046.1
70,1044.2,1046
71,1043.5,1046
72,1034.9,1045.8
73,1038.2,1045.7
74,1066.9,1046
75,1034,1045.9
76,1039.9,1045.8
77,1037.5,1045.7
78,1043.6,1045.7
79,1028.6,1045.4
80,1033.9,1045.3
81,1043.2,1045.3
82,1031.6,1045.1
83,1039.3,1045.1
84,1037.2,1045
85,1041.6,1044.9
86,1037.3,1044.8
87,1044.1,1044.8
88,1035.1,1044.7
89,1048.1,1044.8
90,1030.5,1044.6
91,1038.2,1044.5
92,1039.2,1044.5
93,1038.7,1044.4
94,1042.7,1044.4
95,1067.4,1044.6
96,1031.8,1044.5
97,1044.4,1044.5
98,1039.1,1044.4
99,1042.7,1044.4
100,1038.7,1044.4
101,1048.1,1044.4
102,1065.1,1044.6
103,1067,1044.8
104,1038.7,1044.8
105,1033,1044.7
106,1033.1,1044.5
107,1031.8,1044.4
108,1038,1044.4
109,1042.5,1044.4
110,1035.8,1044.3
111,1036.7,1044.2
112,1061.3,1044.4
113,1037.2,1044.3
114,1042.4,1044.3
115,1035.7,1044.2
116,1042.9,1044.2
117,1033.1,1044.1
118,1040.9,1044.1
119,1035.8,1044
120,1045.2,1044
121,1068.1,1044.2
122,1039.1,1044.2
123,1047.9,1044.2
124,1041,1044.2
125,1036.9,1044.1
126,1040.3,1044.1
127,1040.3,1044.1
128,1045.2,1044.1
129,1043.7,1044.1
130,1042,1044.1
131,1042.5,1044
132,1076.6,1044.3
133,1039.4,1044.2
134,1068.9,1044.4
135,1066.1,1044.6
136,1036.2,1044.5
137,1030.7,1044.4
138,1052.7,1044.5
139,1056.2,1044.6
140,1063.7,1044.7
141,1044.2,1044.7
142,1043.3,1044.7
143,1034.8,1044.6
144,1039.4,1044.6
145,1040,1044.6
146,1047.3,1044.6
147,1044.7,1044.6
148,1041.7,1044.6
149,1066.2,1044.7
150,1037.5,1044.7
151,1039.1,1044.6
152,1039,1044.6
153,1037.4,1044.5
154,1043.1,1044.5
155,1041.8,1044.5
156,1035.8,1044.5
157,1038.4,1044.4
158,1036,1044.4
159,1043.8,1044.4
160,1041.5,1044.3
161,1036.7,1044.3
162,1044.4,1044.3
163,1098.2,1044.6
164,1041.8,1044.6
165,1036.7,1044.6
166,1037.4,1044.5
167,1039.1,1044.5
168,1042.7,1044.5
169,1042.2,1044.5
170,1040.9,1044.4
171,1041.1,1044.4
172,1029.4,1044.3
173,1042.7,1044.3
174,1034.5,1044.3
175,1046.9,1044.3
176,1031,1044.2
177,1037.4,1044.2
178,1045.5,1044.2
179,1040.1,1044.2
180,1036.6,1044.1
181,1049.1,1044.1
182,1037,1044.1
183,1038.2,1044.1
184,1040.7,1044
185,1039,1044
186,1042.4,1044
187,1035.8,1044
188,1041.9,1044
189,1043.1,1044
190,1036.3,1043.9
191,1042.4,1043.9
192,1042,1043.9
193,1037.7,1043.9
194,1036.4,1043.8
195,1041.4,1043.8
196,1041.4,1043.8
197,1045.2,1043.8
198,1032.4,1043.8
199,1039.9,1043.7
200,1043.3,1043.7
201,1040.2,1043.7
202,1042.3,1043.7
203,1073.1,1043.9
204,1102.2,1044.1
205,1045,1044.1
206,1043.3,1044.1
207,1042.3,1044.1
208,1036.6,1044.1
209,1036.1,1044.1
210,1044.9,1044.1
211,1039,1044
212,1035.6,1044
213,1039,1044
214,1039.3,1043.9
215,1034.3,1043.9
216,1038.8,1043.9
217,1037.2,1043.8
218,1041.4,1043.8
219,1072.6,1044
220,1043.5,1044
221,1040.1,1043.9
222,1042.5,1043.9
223,1036.1,1043.9
224,1035.2,1043.9
225,1041.2,1043.9
226,1038.8,1043.8
227,1042.1,1043.8
228,1036,1043.8
229,1039.1,1043.8
230,1066.7,1043.9
231,1043.3,1043.9
232,1034.2,1043.8
233,1033.9,1043.8
234,1041.3,1043.8
235,1040.4,1043.8
236,1035.3,1043.7
237,1032.8,1043.7
238,1028.7,1043.6
239,1035.4,1043.6
240,1037.3,1043.6
241,1036.1,1043.5
242,1068.4,1043.6
243,1035.5,1043.6
244,1028.4,1043.5
245,1044.1,1043.5
246,1042.2,1043.5
247,1047.9,1043.5
248,1064.6,1043.6
249,1043.1,1043.6
250,1035.5,1043.6
251,1041.7,1043.6
252,1041.6,1043.6
253,1051,1043.6
254,1048.9,1043.6
255,1039.3,1043.6
256,1036.7,1043.6
257,1035.8,1043.6
258,1034.3,1043.5
259,1038.7,1043.5
260,1043,1043.5
261,1035.8,1043.5
262,1041.3,1043.5
263,1048.4,1043.5
264,1040.1,1043.5
265,1033.5,1043.4
266,1038.6,1043.4
267,1033.7,1043.4
268,1043.5,1043.4
269,1039.3,1043.4
270,1038.1,1043.3
271,1035.8,1043.3
272,1039.1,1043.3
273,1038.8,1043.3
274,1035.7,1043.3
275,1049.6,1043.3
276,1042.7,1043.3
277,1038.8,1043.3
278,1040,1043.3
279,1041.2,1043.2
280,1094.9,1043.4
281,1040.8,1043.4
282,1042.3,1043.4
283,1039.2,1043.4
284,1041.2,1043.4
285,1036.5,1043.4
286,1046,1043.4
287,1041.9,1043.4
288,1040.4,1043.4
289,1040.1,1043.4
290,1071.2,1043.4
291,1045.5,1043.5
292,1040.8,1043.4
293,1038,1043.4
294,1042.3,1043.4
295,1041.9,1043.4
296,1038.8,1043.4
297,1036.4,1043.4
298,1041.4,1043.4
299,1044.7,1043.4
300,1035.2,1043.3
301,1042.8,1043.3
302,1043.5,1043.3
303,1042.7,1043.3
304,1042.1,1043.3
305,1043.3,1043.3
306,1043,1043.3
307,1041.6,1043.3
308,1044.5,1043.3
309,1042.5,1043.3
310,1043.5,1043.3
311,1031.2,1043.3
312,1040.1,1043.3
313,1037.2,1043.3
314,1044.9,1043.3
315,1043.5,1043.3
316,1039.6,1043.3
317,1043.4,1043.3
318,1041.4,1043.3
319,1032.9,1043.2
320,1039.6,1043.2
321,1035.6,1043.2
