1,94.3,94.3
2,94.2,94.3
3,97.4,94.9
4,97.8,95.4
5,95.8,95.4
6,95.5,95.4
7,91.8,95
8,95.8,95.1
9,98.4,95.4
10,97,95.5
11,96,95.6
12,96.8,95.7
13,97.2,95.8
14,97.2,95.9
15,100.2,96.1
16,99.7,96.3
17,98.2,96.4
18,99.4,96.6
19,94.9,96.5
20,92.5,96.3
21,96.5,96.3
22,100.4,96.5
23,94.6,96.4
24,94.8,96.3
25,95.6,96.3
26,95.7,96.3
27,95,96.3
28,94.7,96.2
29,99.1,96.3
30,94.5,96.2
31,99.3,96.3
32,96.2,96.3
33,95.9,96.3
34,97.3,96.3
35,97,96.4
36,99.8,96.5
37,97.8,96.5
38,101.1,96.6
39,99.6,96.7
40,97.7,96.7
41,100.9,96.8
42,101.7,96.9
43,101,97
44,100.4,97.1
45,101.1,97.2
46,96.1,97.1
47,99.3,97.2
48,100,97.2
49,101.9,97.3
50,100.9,97.4
51,99.8,97.4
52,100.7,97.5
53,102.9,97.6
54,95.7,97.6
55,99.9,97.6
56,97,97.6
57,97,97.6
58,99.1,97.6
59,101.2,97.7
60,94.6,97.6
61,98.2,97.6
62,99.5,97.7
63,96.5,97.6
64,99.9,97.7
65,95.9,97.6
66,99.4,97.7
67,97.4,97.7
68,98.3,97.7
69,97.1,97.7
70,97.9,97.7
71,97.5,97.7
72,102.7,97.7
73,100.4,97.8
74,100.7,97.8
75,92.7,97.7
76,101.8,97.8
77,97.1,97.8
78,100.7,97.8
79,100.7,97.9
80,102,97.9
81,100.2,97.9
82,102,98
83,98.9,98
84,105.1,98.1
85,101.7,98.1
86,99.8,98.1
87,100.3,98.2
88,99.8,98.2
89,100.4,98.2
90,99.8,98.2
91,98,98.2
92,99.5,98.2
93,102.7,98.3
94,104.7,98.4
95,99.2,98.4
96,98.1,98.4
97,99.5,98.4
98,105.7,98.4
99,104.4,98.5
100,104.7,98.6
101,100.7,98.6
102,99.6,98.6
103,99.2,98.6
104,103,98.6
105,102.2,98.7
106,101,98.7
107,99.7,98.7
108,100.3,98.7
109,99.9,98.7
110,98.8,98.7
111,100.9,98.7
112,103.2,98.8
113,102.1,98.8
114,98.2,98.8
115,99,98.8
116,104.4,98.9
117,101.3,98.9
118,102.6,98.9
119,104.5,99
120,98,99
121,96.7,98.9
122,102.4,99
123,102.4,99
124,101.5,99
125,102,99
126,100.5,99
127,98,99
128,102.9,99.1
129,104.1,99.1
130,100.5,99.1
131,102.5,99.1
132,100.5,99.1
133,97.7,99.1
134,99.3,99.1
135,101.1,99.2
136,100.1,99.2
137,102,99.2
138,99.1,99.2
139,100.9,99.2
140,101.8,99.2
141,98.9,99.2
142,98.6,99.2
143,95.3,99.2
144,102.2,99.2
145,96.1,99.2
146,98.6,99.2
147,92.4,99.1
148,101.4,99.1
149,98.9,99.1
150,101,99.2
151,96.3,99.1
152,98.8,99.1
153,91.8,99.1
154,98,99.1
155,93.7,99
156,95.6,99
157,93.1,99
158,96.8,99
159,96.1,99
160,91.3,98.9
161,95.8,98.9
162,97.6,98.9
163,96.9,98.9
164,99,98.9
165,94.7,98.8
166,94.8,98.8
167,95.6,98.8
168,95.2,98.8
169,96.9,98.8
170,95.1,98.7
171,104.6,98.8
172,99.5,98.8
173,101.6,98.8
174,97.6,98.8
175,94,98.8
176,96.1,98.8
177,99.4,98.8
178,102.8,98.8
179,100.9,98.8
180,99,98.8
181,94.2,98.8
182,100.4,98.8
183,104.2,98.8
184,103.1,98.8
185,105.4,98.9
186,107.9,98.9
187,99.4,98.9
188,100.8,98.9
189,100.7,98.9
190,98.2,98.9
191,98.7,98.9
192,102.3,98.9
193,98.7,98.9
194,98,98.9
195,97.5,98.9
196,97,98.9
197,97.5,98.9
198,100,98.9
199,95.4,98.9
200,93.6,98.9
201,95.4,98.9
202,99,98.9
203,102.4,98.9
204,97.4,98.9
205,97.2,98.9
206,96.3,98.8
207,98.8,98.8
208,92.7,98.8
209,94.4,98.8
210,96.1,98.8
211,93.8,98.8
212,98.3,98.8
213,95.4,98.7
214,93.4,98.7
215,97.2,98.7
216,95.9,98.7
217,93.4,98.7
218,100.6,98.7
219,98.1,98.7
220,96.1,98.7
221,96.1,98.7
222,100.9,98.7
223,96.5,98.7
224,95.9,98.6
225,90.4,98.6
226,97.4,98.6
227,99.9,98.6
228,99.4,98.6
229,100.3,98.6
230,100.4,98.6
231,100.6,98.6
232,94.1,98.6
233,94,98.6
234,90.8,98.6
235,95,98.6
236,93.4,98.5
237,93.9,98.5
238,93.7,98.5
239,97.5,98.5
240,96.5,98.5
241,94.3,98.5
242,93.7,98.4
243,99.9,98.4
244,97.9,98.4
245,101.4,98.5
246,98.9,98.5
247,97.5,98.5
248,98.4,98.5
249,100.4,98.5
250,101.4,98.5
251,100.9,98.5
252,99,98.5
253,99,98.5
254,100.7,98.5
255,103.2,98.5
256,97.5,98.5
257,100.6,98.5
258,104.5,98.5
259,102,98.6
260,101.2,98.6
261,102.6,98.6
262,107,98.6
263,99.1,98.6
264,103.4,98.6
265,98.1,98.6
266,99.5,98.6
267,99.3,98.6
268,95.8,98.6
269,101.4,98.6
270,99.5,98.6
271,99.3,98.6
272,98.1,98.6
273,99.8,98.6
274,95.4,98.6
275,94.8,98.6
276,94.3,98.6
277,94.2,98.6
278,97.7,98.6
279,96.4,98.6
280,95.4,98.6
281,95.4,98.6
282,93.5,98.5
283,97.1,98.5
284,94.5,98.5
285,96.2,98.5
286,96.7,98.5
287,93.7,98.5
288,96.6,98.5
289,92.9,98.5
290,94.1,98.4
291,97.3,98.4
292,90.8,98.4
293,98.6,98.4
294,92,98.4
295,95,98.4
296,94.2,98.4
297,93.6,98.4
298,95.4,98.3
299,92.5,98.3
300,93.7,98.3
301,97.4,98.3
302,97.5,98.3
303,95,98.3
304,92.6,98.3
305,95.3,98.3
306,93.8,98.2
307,96.1,98.2
308,96.3,98.2
309,93.1,98.2
310,92.7,98.2
