1,511,511
2,532.1,516.3
3,503.8,513.8
4,549.3,519.7
5,506.2,517.8
6,522.1,518.3
7,526,519.2
8,513.2,518.6
9,522.6,518.9
10,521.3,519.1
11,520.1,519.2
12,554.8,521.7
13,505,520.6
14,520.9,520.6
15,528.5,521.1
16,500,519.9
17,507.7,519.3
18,513.6,519
19,509.3,518.5
20,501.1,517.8
21,505.6,517.2
22,518.1,517.3
23,526.1,517.6
24,509.4,517.3
25,506,516.9
26,509.4,516.6
27,503.9,516.2
28,506.2,515.8
29,533.2,516.4
30,538.8,517.1
31,552,518.2
32,562.7,519.5
33,531.8,519.8
34,544.9,520.5
35,554.2,521.4
36,532.1,521.7
37,560.4,522.7
38,546.1,523.3
39,568,524.4
40,540.3,524.8
41,557.8,525.5
42,554.4,526.2
43,523.3,526.1
44,547.5,526.6
45,553.4,527.2
46,520.4,527
47,552.6,527.5
48,562.2,528.2
49,550.4,528.7
50,515.8,528.4
51,549.9,528.8
52,545.5,529.1
53,535.1,529.2
54,533.7,529.3
55,503.7,528.9
56,500.3,528.4
57,533.5,528.5
58,564.4,529.1
59,528.8,529.1
60,553.4,529.5
61,567.1,530
62,527.8,530
63,545.8,530.3
64,552.3,530.6
65,532.2,530.6
66,541,530.8
67,539.9,530.9
68,548.5,531.2
69,533.1,531.2
70,552.2,531.5
71,525.8,531.4
72,553.2,531.7
73,547.5,531.9
74,528.3,531.9
75,523.7,531.7
76,546.3,531.9
77,538.8,532
78,539.8,532.1
79,528.1,532.1
80,552,532.3
81,532.8,532.3
82,524.3,532.2
83,551.9,532.5
84,522.5,532.3
85,546.3,532.5
86,525.3,532.4
87,517.8,532.2
88,550.2,532.4
89,507.4,532.2
90,512.3,532
91,504.4,531.7
92,502.2,531.3
93,508.8,531.1
94,511.8,530.9
95,505.5,530.6
96,536.2,530.7
97,525.4,530.7
98,534.6,530.7
99,524.5,530.6
100,520.2,530.5
101,524.6,530.5
102,529.3,530.5
103,533.9,530.5
104,507.1,530.3
105,523.1,530.2
106,572.4,530.6
107,520.7,530.5
108,520.2,530.4
109,579.3,530.8
110,514.1,530.7
111,523.3,530.6
112,512.3,530.5
113,510.4,530.3
114,513.3,530.2
115,514.1,530
116,512.7,529.9
117,514.6,529.7
118,511.8,529.6
119,516.5,529.5
120,509.6,529.3
121,515.8,529.2
122,505.4,529
123,512.3,528.9
124,516,528.8
125,512,528.6
126,511.9,528.5
127,509.9,528.4
128,514.2,528.3
129,512.4,528.1
130,508.4,528
131,515.9,527.9
132,516.7,527.8
133,514.4,527.7
134,515,527.6
135,509.3,527.5
136,515.6,527.4
137,512.9,527.3
138,505.5,527.1
139,512.5,527
140,516,527
141,516.8,526.9
142,513.6,526.8
143,511,526.7
144,512.3,526.6
145,511.2,526.5
146,510.8,526.4
147,513.9,526.3
148,513.9,526.2
149,508.6,526.1
150,508.8,526
151,509.7,525.9
152,520.1,525.8
153,518.3,525.8
154,511.6,525.7
155,517.6,525.7
156,519.1,525.6
157,518.9,525.6
158,518.3,525.5
159,517.6,525.5
160,507.4,525.4
161,511.1,525.3
162,516.7,525.2
163,507,525.1
164,511.8,525
165,509.9,524.9
166,511.4,524.9
167,512.3,524.8
168,507.7,524.7
169,515.1,524.6
170,513.5,524.6
171,516.4,524.5
172,510.7,524.4
173,511.1,524.4
174,518.8,524.3
175,516.1,524.3
176,505.8,524.2
177,543.9,524.3
178,513.4,524.2
179,510.9,524.2
180,572.6,524.4
181,504.9,524.3
